 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Working Capital to Total Assets, Current Liability to Assets, Working Capital/Equity, Current Liabilities/Equity, Retained Earnings to Total Assets, Total expense/Assets, Current Liability to Equity, Equity to Long-term Liability, Current Liability to Current Assets, Net Income to Total Assets, Net Income to Stockholder's Equity, Liability to Equity,Bankrupt?
0.559693852678789,0.606301788050589,0.594785588093581,0.202098520922001,0.202098520922001,0.202098520922001,0.253285430651413,0.140216594739842,0.209610604805302,0.114581128881096,0.885418871118904,0.372653399927978,0.13699578223981,0.205851745720534,0.855221660205087,0.120674186176246,0.738979386340823,0.331378304061758,0.948237314586627,0.018635150773341,0.331378304061758,0.110933233663468,0.0244209971840228,0.837816898361756,0.843209017575356,0.278973258094486,0.0
0.508214303124848,0.54977104230266,0.550886021735639,0.174708187602714,0.174708187602714,0.174708187602714,0.219438404084334,0.0984447520560215,0.175566769601567,0.0499138374096804,0.95008616259032,0.36963718146295,0.0984171185695442,0.174624839755675,0.814837065428409,0.0545051310803697,0.735122448489248,0.327912039437782,0.936606525708057,0.0208931381286062,0.327912039437782,0.110933233663468,0.0207512506313836,0.807823661400235,0.840704671864609,0.276130174951895,0.0
0.516501730609857,0.576210204971653,0.566090261791317,0.232227887573216,0.232227887573216,0.232227887573216,0.247990923702373,0.123361289797248,0.198915417639527,0.105692777458657,0.894307222541343,0.371665887542134,0.12336541436644,0.197488877158585,0.789298020156878,0.0961709754639176,0.734410877822571,0.330131189571803,0.954131098925569,0.0232779872935871,0.330131189571803,0.110933233663468,0.0332656162441031,0.822680288176785,0.84197006631563,0.278469923517481,0.0
0.534149076195583,0.550425207152202,0.575833824080518,0.229573132189962,0.229573132189962,0.229573132189962,0.226623806372317,0.107727383763537,0.180989681403932,0.0977718656468241,0.902228134353176,0.372877072042551,0.107707590339864,0.18000904909132,0.758417064114276,0.0762314257005549,0.732403357479018,0.329187535567754,0.942331444243931,0.0170525529179437,0.329187535567754,0.112381266816648,0.0433150889016941,0.806938216441669,0.840802249789393,0.2780580790813,0.0
0.45449227319261,0.518752725686873,0.50505915734247,0.175719522986811,0.175719522986811,0.175719522986811,0.209227569254042,0.0977119127106913,0.166076673947428,0.136802007437192,0.863197992562808,0.373146596940613,0.0977331574576188,0.165062966593771,0.798359824352798,0.13922556936632,0.735589398207061,0.333007577928618,0.933965182509499,0.0186016093274859,0.333007577928618,0.110933233663468,0.0348693039830123,0.789302942828853,0.83946805969865,0.280478915664003,0.0
0.493881928533125,0.53761447884867,0.541142459446437,0.18435801272597,0.18435801272597,0.18435801272597,0.213954807601399,0.0967347935835844,0.169390675604429,0.176980983765154,0.823019016234846,0.383691618782195,0.0967397853664892,0.168441294020059,0.767298492716388,0.0835974281366958,0.733634269365308,0.331650774797352,0.931775687490022,0.0178731098140428,0.331650774797352,0.135186735170912,0.0394599428149436,0.796178053598321,0.840066965466593,0.284603297918622,0.0
0.434553697655145,0.487189271696467,0.483484126559238,0.175677384012473,0.175677384012473,0.175677384012473,0.201853077432164,0.0897321065059848,0.159222715974994,0.0653324062037065,0.934667593796293,0.370364115835315,0.0898268926995294,0.158215820827992,0.822757005792309,0.064961822765054,0.735756399362403,0.328382914383172,0.931512509779983,0.0513186137826576,0.328382914383172,0.110933233663468,0.021447998912837,0.768432635528559,0.83839873910491,0.276664347869775,0.0
0.518939209281919,0.563290449193197,0.560576047968307,0.19522986810501,0.19522986810501,0.19522986810501,0.225111090101163,0.0985261786499471,0.182194772915568,0.0757928469933791,0.924207153006621,0.372405123880801,0.0984985425114401,0.181245758238444,0.777546810033973,0.0381602089151719,0.733419839641363,0.327534933131748,0.951353833514457,0.0171669975081009,0.327534933131748,0.115563825503659,0.0269597831371373,0.813511282081086,0.841137338805421,0.27706878360823,0.0
0.552088919221957,0.605266027038814,0.587879436800685,0.212843959378029,0.212843959378029,0.212843959378029,0.25139453531247,0.108134516733165,0.209309331927393,0.0958369864256129,0.904163013574387,0.372163557997061,0.108090282866774,0.208393032199683,0.778011143281265,0.073169257179755,0.733597926833114,0.32903875044215,0.948390463770858,0.0164943366975991,0.32903875044215,0.110933233663468,0.034000938705246,0.836235977440611,0.842806532762287,0.277961782802344,0.0
0.542192755813387,0.55658525948539,0.584024840730232,0.220555391681766,0.220555391681766,0.220555391681766,0.25971447480382,0.131015389626252,0.191986141447616,0.130967137285727,0.869032862714273,0.375655079705558,0.130025892813523,0.190468290475831,0.786101092619438,0.108465320626162,0.734552356930549,0.331313364262558,0.946427005926524,0.0295664860019666,0.331313364262558,0.114666997851813,0.0353223916804505,0.809636515483316,0.841178095648715,0.280044411810097,0.0
0.52254667771657,0.573320976886175,0.56036190374217,0.215119463992246,0.215119463992246,0.215119463992246,0.234187387728089,0.109925901799528,0.193643142276117,0.0670254255222662,0.932974574477734,0.370558710574994,0.109881609588483,0.192692858758766,0.82186076491401,0.0591938117413227,0.735736761547103,0.328202088223548,0.948419263222082,0.0148453293212332,0.328202088223548,0.110933233663468,0.0204921807784129,0.821232574581651,0.841559797019439,0.276727790817621,0.0
0.511529274118851,0.554186655037069,0.553455752449275,0.208166533226581,0.208166533226581,0.208166533226581,0.228136522643472,0.113182965556551,0.185056865255705,0.163799619070653,0.836200380929347,0.380938215051791,0.113138567264318,0.184118844732675,0.790506782615031,0.139223388191216,0.735604877000892,0.334384180058729,0.944119169290626,0.011808575839275,0.334384180058729,0.117594801091912,0.0365465869054447,0.806021014314857,0.841082565996665,0.28297486480017,0.0
0.474479598303515,0.535979066724815,0.523743241072863,0.166575365555602,0.166575365555602,0.166575365555602,0.215467523872554,0.0982004722742448,0.170595767116065,0.175711219276234,0.824288780723766,0.377042965176489,0.0981972739264253,0.169647839529447,0.721520445097667,0.176797152321615,0.728982707578602,0.337613026338688,0.931497256106982,0.0270795553026961,0.337613026338688,0.112544893760653,0.0592963108252657,0.796317067685806,0.840082462572902,0.28442840591658,0.0
0.495198167016039,0.547263410379416,0.544140478612345,0.186422822468501,0.186422822468501,0.186422822468501,0.219532948851281,0.100236137122384,0.174060405212021,0.113069504489524,0.886930495510476,0.37518424990438,0.100232872473822,0.173101576050072,0.822893433319116,0.0656773663344955,0.73675876694305,0.328987211199426,0.936295747389615,0.0161941723559062,0.328987211199426,0.119330557655943,0.0215562458998576,0.803207524026871,0.840585290992021,0.278884923296022,0.0
0.503241846633842,0.54235717400785,0.552759783714332,0.184610846571994,0.184610846571994,0.184610846571994,0.217263874444549,0.101131829655566,0.170671085335543,0.140883393294434,0.859116606705566,0.377314726795696,0.101087823863729,0.169678003167182,0.68790716151641,0.122891231142247,0.726984521888304,0.33236366725514,0.934587414797064,0.0180960376998592,0.33236366725514,0.114554966289118,0.112515551538542,0.799481288544946,0.840352611672748,0.28080022288053,0.0
0.532589089845464,0.5805713039686,0.578778307189892,0.206354557330075,0.206354557330075,0.206354557330075,0.252623617282783,0.138995195830958,0.204187693002937,0.181878646793845,0.818121353206155,0.384027126954056,0.138982526422069,0.203242591056481,0.762435129157612,0.0692296136354497,0.733188337689959,0.330904249820542,0.948193497918934,0.0190322911411402,0.330904249820542,0.140857253908719,0.0405242838871013,0.821412342025377,0.843085641419825,0.285299082402055,0.0
0.566226295519914,0.602812908853031,0.594036083302104,0.210020648097425,0.210020648097425,0.210020648097425,0.243830953956698,0.110658741144858,0.203735783686074,0.0445022220878556,0.955497777912144,0.36963718146295,0.110671421824873,0.20276751376216,0.798265960102412,0.0317253390904514,0.734244973273704,0.327165002684099,0.956996188321773,0.0213548567042995,0.327165002684099,0.110933233663468,0.0179720009737686,0.8375281548412,0.842316933701099,0.275957878876186,0.0
0.409301418612587,0.460586567815089,0.45146956475186,0.187518435801273,0.187518435801273,0.187518435801273,0.166209700293089,0.0882664278153245,0.130451156134669,0.161532182483297,0.838467817516703,0.382553127719014,0.0882961225918869,0.129681019530955,0.742549844530817,0.161402608321369,0.731194270323311,0.335532423564077,0.916168427783779,0.0435670856941879,0.335532423564077,0.112035252724852,0.0512108525795116,0.744289232193104,0.834784473363903,0.282728983282575,0.0
0.515867986155121,0.566724814653293,0.55982654317683,0.178500695293077,0.178500695293077,0.178500695293077,0.224827455800321,0.103981760442961,0.180537772087068,0.0884300269069142,0.911569973093086,0.37231118159268,0.103962089012653,0.179549053615866,0.788347891339258,0.0489373910828449,0.734148747488914,0.328024021671544,0.937867593879104,0.0173175172441924,0.328024021671544,0.11630496264368,0.0258806546224939,0.815438707911572,0.841331305187849,0.27761253718361,0.0
0.56647004338712,0.600359790667248,0.59805128754216,0.190173191184527,0.190173191184527,0.190173191184527,0.242223692918597,0.130282550280922,0.200271145590118,0.10427185053058,0.89572814946942,0.372609783865636,0.130253879850831,0.199351481788704,0.805577715338882,0.0602376204629873,0.735432139484486,0.328636872284642,0.947671947868159,0.0184712220418243,0.328636872284642,0.117975200179852,0.0238285206313661,0.835133067214828,0.842847983227416,0.278392621948231,0.0
0.488958221615561,0.543065852594854,0.536217142245302,0.175508828115124,0.175508828115124,0.175508828115124,0.220762030821594,0.100643270092012,0.17631995179634,0.244490129092723,0.755509870907277,0.386641853973423,0.100607422606543,0.175680567076389,0.686166912019237,0.225681006116717,0.717029926567653,0.359572962690503,0.932451553314607,0.020652330615014,0.359572962690503,0.125576538933512,0.071166784818606,0.79914773513531,0.840872283983882,0.305485089422808,0.0
0.518549212694389,0.570159180113389,0.561379088816318,0.177405081960305,0.177405081960305,0.177405081960305,0.226245627304529,0.108053090139239,0.182496045793477,0.121655531033649,0.878344468966351,0.375634949215246,0.108017001319068,0.181411658245984,0.812617197851006,0.107947059133916,0.736273515914596,0.331017827859496,0.93777934437829,0.0135801906608857,0.331017827859496,0.113765739311319,0.029338454471496,0.815306335659874,0.841564260553353,0.279411298501546,0.0
0.488031979720177,0.550261665939817,0.534557524492746,0.17045215119464,0.17045215119464,0.17045215119464,0.222085657558854,0.0959205276443286,0.178504180161181,0.131843879432839,0.868156120567161,0.369770266371121,0.0959418307359096,0.177505467159339,0.85211446792492,0.127722349990523,0.739483077014131,0.332255886280151,0.931028212766518,0.0423610744400222,0.332255886280151,0.110933233663468,0.0254742640964756,0.809324363615731,0.841158008312724,0.280107479109036,0.0
0.484034514697996,0.537723506323594,0.533219123079394,0.192532973747419,0.192532973747419,0.192532973747419,0.221329299423277,0.107075971012133,0.17353317767568,0.0826858542189437,0.917314145781056,0.369848551611222,0.106925920497663,0.172588794208582,0.835074556919419,0.0565172782569811,0.736774603270499,0.328252398223072,0.943452421781274,0.0269227057655673,0.328252398223072,0.110933233663468,0.0179718603932659,0.800457685492669,0.840331018100799,0.277358036136941,0.0
0.481597036025935,0.52812908853031,0.530006959687349,0.176941553242594,0.176941553242594,0.176941553242594,0.217547508745391,0.0993404445892028,0.168260902312269,0.15693684433292,0.84306315566708,0.381244645848757,0.099149934046607,0.167362943971043,0.780239204019041,0.0610525421801799,0.734524279972031,0.329606997759097,0.930064101340426,0.0160113526831295,0.329606997759097,0.13133099211586,0.0312613615764085,0.791904233590567,0.839642502289858,0.282249179739072,0.0
0.489591966070297,0.544973833406018,0.536645430697575,0.176730858370907,0.176730858370907,0.176730858370907,0.221140209889383,0.103330347691556,0.175943360698953,0.174471687275146,0.825528312724854,0.37897325552526,0.103172276776263,0.174979262499057,0.808891513408488,0.0662579460992993,0.737767081484125,0.33042986143894,0.934365665225647,0.0347943845890203,0.33042986143894,0.131459095143139,0.0242687500092047,0.802151261366169,0.840737868816477,0.284265968672071,0.0
0.474723346170721,0.508177060619276,0.526634188125703,0.22497998398719,0.22497998398719,0.22497998398719,0.216791150609814,0.0815080205195017,0.158544851999699,0.0766091241648275,0.923390875835173,0.371359456745168,0.0814972234435813,0.157529598069527,0.77850145266201,0.0578598291078593,0.733478836096821,0.328242769805424,0.959786886054387,0.0369929477984549,0.328242769805424,0.112620341254621,0.0313371609570332,0.781866594212668,0.839157385418528,0.27710243486177,0.0
0.506605567201287,0.567106410815525,0.553669896675411,0.217732080401163,0.217732080401163,0.217732080401163,0.240238252812707,0.110495887957007,0.194321006251412,0.14015781358648,0.85984218641352,0.375721062979357,0.110305014086342,0.193250886056858,0.824716645564881,0.11425764898447,0.73773349306345,0.331902837678138,0.942313781789305,0.0248471521667818,0.331902837678138,0.115964314026324,0.0279148853189704,0.816211369789771,0.84182255154393,0.280741033737762,0.0
0.497586896114659,0.557566506759703,0.544515231008084,0.180902616830306,0.180902616830306,0.180902616830306,0.224449276732533,0.104063187036886,0.17993522633125,0.14632524110409,0.85367475889591,0.377748650697969,0.104051655348739,0.178945780861172,0.808351799830678,0.109000610004754,0.736635198317983,0.331862731601981,0.936770885582738,0.0222088200239102,0.331862731601981,0.118313580612699,0.0302663835670107,0.808804137623519,0.841217130176404,0.281256801658043,0.0
0.524204163213572,0.569341474051461,0.565715509395578,0.192153722978383,0.192153722978383,0.192153722978383,0.228798336012102,0.110658741144858,0.184981547036228,0.0945369894488617,0.905463010551138,0.372650044846259,0.110630709853925,0.184035894728904,0.773708764731886,0.068382408176383,0.733325587915263,0.328834749584789,0.947621220519757,0.0168167501293816,0.328834749584789,0.113988440878264,0.0350183406439062,0.816697872169083,0.841456004136571,0.277899224611141,0.0
0.443523619168332,0.485008722197994,0.488034691364634,0.173275462475243,0.173275462475243,0.173275462475243,0.200718540228798,0.0887549873788779,0.157791669804926,0.103878828188772,0.896121171811228,0.372524788462098,0.0887520966665038,0.156767966216726,0.801535205431519,0.0709982027531546,0.735167490163459,0.32906977405144,0.925101656824726,0.0317540812574553,0.32906977405144,0.115673665273402,0.0267310101598247,0.766543624718108,0.837937602899028,0.278372238876512,0.0
0.450348559450105,0.49258613170519,0.494726698431394,0.168893009144157,0.168893009144157,0.168893009144157,0.205918502410892,0.0832179789919388,0.160352489267154,0.0958974514012758,0.904102548598724,0.372840166143647,0.0832234110117739,0.16050825729583,0.748931952885109,0.070507420108753,0.731818021189738,0.328935644032937,0.924115439681902,0.0237457783927863,0.328935644032937,0.114354550614756,0.0495908863780299,0.771127654493116,0.838335552876898,0.277964905256163,0.0
0.452981036415931,0.51362843436546,0.505005621285936,0.180944755804644,0.180944755804644,0.180944755804644,0.209700293088778,0.0940477159840404,0.165398809972132,0.0308371375880521,0.969162862411948,0.370719754497487,0.0941260768316316,0.164542643842847,0.788963048418314,0.0306934521467893,0.733694635630823,0.327083130521314,0.930089478746071,0.0187745050514569,0.327083130521314,0.110933233663468,0.0201136688707196,0.785221539382422,0.83948294709812,0.275553832959198,0.0
0.491834446448594,0.550261665939817,0.537823223941324,0.19459778348995,0.19459778348995,0.19459778348995,0.225678358702846,0.0948619819232961,0.181968818257136,0.143725247150588,0.856274752849412,0.373067193339939,0.0948751770970736,0.180453962747907,0.777031327808654,0.12778146036157,0.734043407807761,0.332728960177588,0.938346634877408,0.0262829822823263,0.332728960177588,0.110933233663468,0.0392114014531248,0.807658583833008,0.841094335868757,0.281036117650142,0.0
0.436503680592795,0.467237243785434,0.477702232453557,0.153765117357044,0.153765117357044,0.153765117357044,0.204500330906684,0.0884292810031756,0.160051216389245,0.0824439943162923,0.917556005683708,0.371741936061089,0.0884264008989203,0.160349898197723,0.792385928814409,0.0735512572336285,0.734318254460702,0.328873926255023,0.890548920975842,0.0165972651198828,0.328873926255023,0.111454252406237,0.0294788987761064,0.757414974141176,0.837558979494494,0.277346815622267,0.0
0.56130258860235,0.603739642389882,0.601852347556079,0.228477518857191,0.228477518857191,0.228477518857191,0.256783587028458,0.141926553212279,0.208932740830007,0.0724975058197539,0.927502494180246,0.371195057740956,0.141938215512889,0.208031068546867,0.821263959344566,0.0604439429898931,0.735796855083053,0.328295386398343,0.960395800961652,0.0202848079205548,0.328295386398343,0.113176240216443,0.0208399293188599,0.836677399901059,0.842547414456291,0.276937963957339,0.0
0.514113001511237,0.572884866986481,0.555811338936774,0.181281867599343,0.181281867599343,0.181281867599343,0.233052850524723,0.12441983551828,0.191082322813889,0.160413580433534,0.839586419566466,0.370966912184091,0.124448352793655,0.189782067717367,0.855088046672051,0.149508824385344,0.741324743156286,0.334773755795315,0.938993172881757,0.0163795648039959,0.334773755795315,0.114465307677453,0.0270206502583677,0.818258251607453,0.842292089702057,0.282610466181339,0.0
0.495295666162921,0.547426951591801,0.543337437764334,0.181703257342716,0.181703257342716,0.181703257342716,0.220478396520753,0.10031756371631,0.175792724259999,0.137769447047798,0.862230552952202,0.374635134863102,0.100289869233149,0.174421235200965,0.787957321638103,0.110371865590066,0.734807788962887,0.331625932232054,0.935158122464182,0.0214296844234693,0.331625932232054,0.110933233663468,0.0350004511784418,0.803944506418077,0.840733228572988,0.280552596147356,0.0
0.474235850436309,0.534779764500654,0.523368488677124,0.198811680923686,0.198811680923686,0.198811680923686,0.214522076203082,0.0885921341910268,0.170671085335543,0.149348489887233,0.850651510112767,0.375395620052652,0.0886543879362288,0.169685544076616,0.739762476807768,0.121142261158043,0.731021019603563,0.332624358401524,0.932691747131685,0.0193193453549159,0.332624358401524,0.111011486400449,0.0537148722974761,0.7963201655008,0.840075200294507,0.281526215518596,0.0
0.446009847413835,0.465601831661579,0.478665881471171,0.135055412751254,0.135055412751254,0.135055412751254,0.185875011818096,0.077029557853595,0.147247119078105,0.267829609698582,0.732170390301418,0.446024563671622,0.0770514762160666,0.146240856647312,0.65242490222262,0.231800743609569,0.691602099338812,0.387118314915262,0.892579264738458,0.0395961124240967,0.387118314915262,0.146797417345919,0.0921194712898187,0.74905306144384,0.818411631329786,0.334534643466331,0.0
0.559206356944377,0.575665067597034,0.595374484715456,0.319497703425899,0.319497703425899,0.319497703425899,0.270208943934953,0.16326032082078,0.228440159674625,0.112283459805907,0.887716540194093,0.373664397885851,0.163141009982575,0.226264987557499,0.775422494661851,0.0588516285704483,0.733574833506574,0.328684722626874,0.952576698156559,0.0177663406057559,0.328684722626874,0.118801645950791,0.0327816258649681,0.821107345146265,0.841920815651694,0.278838089841744,0.0
0.481353288158729,0.540340165721762,0.529418063065475,0.180607644009945,0.180607644009945,0.180607644009945,0.217074784910655,0.0972233531471379,0.172930631919861,0.143815944614082,0.856184055385918,0.374800652227886,0.0972201866236748,0.171849785084081,0.738249017664112,0.103902886800805,0.730931490122446,0.33150921436846,0.933675071764319,0.019179009553346,0.33150921436846,0.114276738845147,0.05573746023067,0.79922502515494,0.840335502216527,0.281043124304799,0.0
0.512699263881441,0.572775839511557,0.556079019219444,0.295478488053601,0.295478488053601,0.295478488053601,0.250638177176893,0.124094129142578,0.208104240415757,0.0627324122502041,0.937267587749796,0.369987228322258,0.124049375478366,0.207141241233693,0.806827941240777,0.0542083669457633,0.734876094327916,0.327997389966533,0.970682820944277,0.0147672943378008,0.327997389966533,0.111863772544452,0.0222853609064409,0.81959420170087,0.841435306667403,0.276569222285318,0.0
0.510261785209379,0.561709550806803,0.550939557792173,0.213644599890439,0.213644599890439,0.213644599890439,0.234281932495036,0.117742854816383,0.19326655117873,0.122653203132086,0.877346796867914,0.37090428399201,0.117730877587246,0.192300731468215,0.822183015061484,0.117570785931089,0.736973206124779,0.331478682542046,0.951647221780439,0.0232718168885541,0.331478682542046,0.110933233663468,0.028660577673864,0.814828283643229,0.84153501839706,0.279475316162261,0.0
0.482767025788524,0.539467945922372,0.537073719149847,0.193333614259829,0.193333614259829,0.193333614259829,0.219532948851281,0.0947805553293706,0.171499585749793,0.0677812377180518,0.932218762281948,0.36963718146295,0.0948018955493673,0.170492421386019,0.818932979150099,0.0607410890543525,0.735591775045502,0.328261762834628,0.94893545938802,0.0349067386541543,0.328261762834628,0.110933233663468,0.0212996765489271,0.801532463291647,0.840376946786437,0.276755802099725,0.0
0.539755277141325,0.584387265590929,0.58530970608705,0.182967426572837,0.182967426572837,0.182967426572837,0.237590999338187,0.116765735689276,0.188446185132184,0.108746258729631,0.891253741270369,0.374309691936397,0.116729363101927,0.187489631249529,0.790457270834633,0.068888296687667,0.734527046566019,0.329056692211871,0.941931483534736,0.0279879804068512,0.329056692211871,0.117662641906135,0.0292706113045549,0.825832648225917,0.842232473022164,0.278637901062564,0.0
0.547408960171598,0.592564326210205,0.592858290058354,0.237200286545025,0.237200286545025,0.237200286545025,0.250354542876052,0.124094129142578,0.203735783686074,0.0656649635698522,0.934335036430148,0.371197294462102,0.124106372237693,0.201734409169746,0.786913707042742,0.052878664709948,0.733853117646789,0.327975521233711,0.946896273423539,0.0225392670916894,0.327975521233711,0.113212604529447,0.0272689468825328,0.831183117982894,0.842145450892364,0.27667727768254,0.0
0.533174084726759,0.590002180549498,0.572300444349269,0.19362858708019,0.19362858708019,0.19362858708019,0.236361917367874,0.102678934940151,0.19326655117873,0.0840463161713577,0.915953683828642,0.371412019692093,0.102683733124888,0.192293190558781,0.794327215698096,0.0628938093017341,0.73444867501402,0.328500983359675,0.943891294646769,0.0216400432379513,0.328500983359675,0.110933233663468,0.0271123616768048,0.828219102586886,0.842133999156312,0.277416761222594,0.0
0.509384292887437,0.56279982555604,0.55693559612399,0.190299608107539,0.190299608107539,0.190299608107539,0.228325612177366,0.110821594332709,0.183625819085637,0.164283338875956,0.835716661124044,0.379439611884147,0.110785415343528,0.18263328557424,0.766126442104809,0.117985066325032,0.733361916430071,0.333160290792535,0.937886956275933,0.0302277149851992,0.333160290792535,0.120778661703817,0.0421016121730894,0.81107167541622,0.841610929081701,0.283030731975445,0.0
0.364208063179447,0.415340165721762,0.450184699395043,0.159875268635961,0.159875268635961,0.159875268635961,0.176893258958117,0.113590098526179,0.107705053852527,0.209964627989237,0.790035372010763,0.386018927134335,0.113602683733125,0.106636000301636,0.693797639697665,0.195317128816829,0.72394375587601,0.343734350336908,0.915520704421779,0.109923474209855,0.343734350336908,0.115883427637636,0.0717728544881552,0.729927004325204,0.829625940720057,0.29079928801466,0.0
0.477599571003754,0.548462712603576,0.530970608704963,0.186886351186212,0.186886351186212,0.186886351186212,0.209700293088778,0.100073283934533,0.171951495066657,0.168243794781873,0.831756205218127,0.382639241483125,0.100061882195841,0.171005203227509,0.701732031261608,0.15385836061448,0.727263191461474,0.335558491189664,0.932367184775904,0.0128383249026446,0.335558491189664,0.115456793205387,0.0750650238692729,0.798298269483283,0.840292035527488,0.283488425702934,1.0
0.448934821820309,0.5124291321413,0.499330799293324,0.167586700939699,0.167586700939699,0.167586700939699,0.202231256499953,0.0977933393046169,0.161180989681404,0.179641442694319,0.820358557305681,0.378511372608666,0.0978145813995147,0.160191539099615,0.738180694524321,0.111137707310991,0.730627411464882,0.333612731426266,0.916009580527311,0.0194256222539418,0.333612731426266,0.112443002159638,0.0552381382500202,0.781096869028488,0.838298037169477,0.284975339661101,0.0
0.496319407205187,0.595998691670301,0.551903206809786,0.181197589650668,0.181197589650668,0.181197589650668,0.223031105228326,0.100398990310235,0.185056865255705,0.103878828188772,0.896121171811228,0.373720315914495,0.100379435569235,0.184118844732675,0.781695481794142,0.0612065836129162,0.733902921970363,0.32867160645997,0.941567276749648,0.0229093942859092,0.32867160645997,0.116844361682626,0.0307557662577839,0.827148210910492,0.842271618485831,0.278373054807286,0.0
0.499146882464778,0.590274749236808,0.551474918357514,0.203489107075134,0.203489107075134,0.203489107075134,0.226340172071476,0.0960019542382542,0.18799427581532,0.0721951809414397,0.92780481905856,0.37276747270641,0.0959906851010471,0.186833572128799,0.765442026186827,0.0302472173674849,0.7327325453031,0.327236373355349,0.941581029718931,0.0065994424563418,0.327236373355349,0.116368116712503,0.0311763084245481,0.827000011325876,0.841949082274104,0.27692578183146,0.0
0.486374494223176,0.53674225904928,0.54183842818138,0.175972356832835,0.175972356832835,0.175972356832835,0.218965680249598,0.0967347935835844,0.170520448896588,0.084348641049672,0.915651358950328,0.371499251816777,0.0967072157897308,0.169564889525677,0.775716958793201,0.0445758978206433,0.733374361961005,0.327827147785794,0.932219548846091,0.0094280317205042,0.327827147785794,0.111391875742597,0.0295958865396987,0.798029536034576,0.840175510205187,0.277429769900401,0.0
0.475795836786428,0.538650239860445,0.529792815461213,0.174371075808015,0.174371075808015,0.174371075808015,0.214711165736976,0.10031756371631,0.170143857799202,0.122229948302446,0.877770051697554,0.376184064256525,0.100159590926116,0.169142598597391,0.788457848952702,0.078961937160931,0.734587008629728,0.329731521025499,0.932134750868397,0.0156682783180483,0.329731521025499,0.116934102153001,0.0313919712839309,0.796645310509693,0.840095431776703,0.27944906951274,0.0
0.484717008726174,0.550534234627126,0.536163606188768,0.180691921958619,0.180691921958619,0.180691921958619,0.218209322114021,0.0967347935835844,0.175416133162612,0.0648184539105723,0.935181546089428,0.36963718146295,0.0967560701548683,0.174436317019833,0.818487096444256,0.0338451815172159,0.735521461187772,0.327324247609393,0.93871458446189,0.0199601710692647,0.327324247609393,0.110933233663468,0.0148088463664071,0.807804744900964,0.840746051572402,0.276645676476978,0.0
0.479110807780432,0.580080680331444,0.529953423630815,0.181913952214403,0.181913952214403,0.181913952214403,0.214522076203082,0.0978747658985425,0.181140317842886,0.0621277624935756,0.937872237506424,0.371583128859742,0.0978471509762731,0.180205112736596,0.824172422590329,0.0280804785935959,0.735778246123531,0.327117907187924,0.944299001799177,0.0162038016929222,0.327117907187924,0.115179258098909,0.0122017518747326,0.822333750915122,0.841592898956832,0.276547194621215,0.0
0.493199434504948,0.555713039686001,0.545532416082231,0.190636719902238,0.190636719902238,0.190636719902238,0.219060225016545,0.0995847243709796,0.17714845221059,0.0568370771230765,0.943162922876923,0.369661785395553,0.0995814809386552,0.176208430736747,0.892135126219787,0.0395311493696983,0.739180215702164,0.327471860453693,0.939148035050412,0.0487185581528679,0.327471860453693,0.110933233663468,0.0094939449169074,0.810075297225451,0.84085329975962,0.276361079730281,0.0
0.456686003997465,0.515863497601395,0.517961346967182,0.175677384012473,0.175677384012473,0.175677384012473,0.206391226245627,0.0883478544092501,0.159825261730813,0.147232215739033,0.852767784260967,0.378455454580022,0.0883694041395932,0.158819093582686,0.752272797128541,0.0979822275378501,0.732060496000142,0.331320413390013,0.930520388116103,0.0155037936349338,0.331320413390013,0.119512040108999,0.0474032538670131,0.783705573597257,0.838913032035507,0.281337694460209,0.0
0.487398235265441,0.547917575228958,0.54472937523422,0.207450170662846,0.207450170662846,0.207450170662846,0.219532948851281,0.0975490595228402,0.173834450553589,0.0835323638782235,0.916467636121777,0.372738395331516,0.097334180142329,0.172573712389714,0.782100646139782,0.0612799326999891,0.733737248121476,0.328436070184146,0.935319429822886,0.009510897524831,0.328436070184146,0.114421955750482,0.0306239779529336,0.80368550749503,0.840541099881932,0.277394853611917,0.0
0.516160483595768,0.568796336676842,0.563574067134215,0.190341747081876,0.190341747081876,0.190341747081876,0.231729223787463,0.114322937871509,0.186111320328387,0.129395047918493,0.870604952081507,0.373945106389641,0.114327356815998,0.185151949325089,0.766737960384549,0.122643726062519,0.733106544959158,0.331929953058605,0.942434182168065,0.0211414072709319,0.331929953058605,0.110933233663468,0.0421032147518639,0.815075365379943,0.841615431882776,0.279933615897326,0.0
0.480085799249257,0.545355429568251,0.541410139729108,0.200412961948506,0.200412961948506,0.200412961948506,0.218682045948757,0.0978747658985425,0.170294494238156,0.134957825679475,0.865042174320525,0.377439983179857,0.0978960053414106,0.169331121333233,0.749310316291749,0.0621750429865451,0.731824383254384,0.329196924194716,0.932821113136257,0.0057851358567195,0.329196924194716,0.125133281567476,0.0494089970226898,0.800278547477799,0.840409128305104,0.280337371915019,0.0
